id,titlu,pret,moneda,nr_camere,suprafata,link,imagini_paths,numar_imagini,observatii,descriere,data_cont,nr_postari,pret_estim,data_cont_parsed,vechime_zile,scam,delta_pret
580,Anunț,375000,EUR,8,271,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-cu-8-camere-si-4-bai-de-vanzare-in-ciarda-rosie-375-000-euro/1400f6g6f9d8753d1785fi9749f0hhee.html,images_case/anunt_580_img_0.webp|images_case/anunt_580_img_1.webp|images_case/anunt_580_img_2.webp|images_case/anunt_580_img_3.webp,4,,"Zonă excelentă   liniștită, verde, aproape de tot ce este necesar! Suprafață utilă totală: 271 mp Suprafață construită desfășurată: 371 mp Teren: 720 mp An construcție: 2007 Compartimentare generoasă pe două niveluri: Parter   152,73 mp utili Hol   27,42 mp Cameră de zi   33,45 mp Bucătărie   16,55 mp Loc de luat masa   15,63 mp 3 băi (2,99 mp, 1,75 mp, 7,55 mp) 3 dormitoare (15,77 mp, 14,81 mp, 12,87 mp) Cameră tehnică   3,94 mp Terasă acoperită   20,67 mp Mansardă   118,35 mp utili Hol   20,36 mp 4 dormitoare (19,64 mp, 22,69 mp, 17,22 mp, 17,12 mp) 2 dressinguri   3,20 mp și 7,46 mp 2 băi   3,82 mp și 6,84 mp Balcon   4,04 mp Casă izolată exterior Se vinde mobilată și utilată complet Încălzire prin centrală termică + calorifere Tâmplărie PVC Finisaje în stare foarte bună Toate utilitățile disponibile: apă, canalizare, gaz, curent, internet Acces facil   drum asfaltat Construcție solidă din cărămidă Grădină în partea din spate Terasă acoperită Fostul garaj transformat în dormitor + baie (se poate readuce la starea inițială) Ideală pentru: locuință multifamilială, pensiune, clinică medicală, after school, birouri etc.   datorită compartimentării excelente și a suprafeței generoase! Preț: 375.000 Euro Comision 0% pentru cumpărător! Pentru mai multe detalii și pentru a programa o vizionare: 0764 538 194 - Rusanda Dorin ID anunț : 1751037556",27.05.2020,94,155987.5,2020-05-27,2020.0,0,219012.5
581,Anunț,33200,EUR,4,1000,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-la-tara-sat-toplita-muresului/gh0i60e88eg37ii01i3gihh5829f1200.html,images_case/anunt_581_img_0.jpg|images_case/anunt_581_img_1.jpg|images_case/anunt_581_img_2.jpg|images_case/anunt_581_img_3.jpg,4,,"vând casa la 18 Km de Deva formata din 3 camere hol cămară,și bucătărie mare  suprafata de 100 m 2 anexe ;pivniță cuptor ,grajd cu fanar ,magazie lemne curent 220 și 380 siprafata construcții curte etc 1000m2 ID anunț : 1639916897",15.01.2019,3,167295.40625,2019-01-15,2518.0,0,-134095.40625
582,Anunț,179900,EUR,4,102,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-cu-4-camere-garaj-si-anexe-girocului-com-0/9547e83fdfg5717fd4421f453ddd0eg9.html,images_case/anunt_582_img_0.webp|images_case/anunt_582_img_1.webp|images_case/anunt_582_img_2.webp|images_case/anunt_582_img_3.webp,4,,"District Real Estate va propune spre vanzare o casa individuala deosebita, situata într-o zona linistita din Timisoara, in zona Fratelia/Girocului, ideala pentru o familie în cautarea confortului și intimitatii. Proprietatea dispune de o suprafata utila de 102mp si un garaj de 20mp precum si 2 anexe cu dimensiunea de 50mp. Casa este amplasata pe un teren de 539mp. Constructia casei este din caramida la parter, iar etajul este construit din BCA cu planseu de lemn intre etaje. Compartimentarea casei este inteligent realizata, oferind atat functionalitate cat si confort: Parter: - Hol acces generos - Baie de serviciu - Bucatarie inchisa - Living - Debara sub scari pentru depozitare; Etaj: - Hol acces - Dormitor 1 - Dormitor 2 - Dormitor 3 - Baie cu cada Gradina: - Terasa acoperita de 30 mp - Anexa 1 - Anexa 2 - Gratar amenajat Proprietatea dispune de toate utilitatile necesare: apa, canalizare, gaz, electricitate și asfalt. Confortul termic este asigurat printr-un sistem de încalzire eficient cu calorifere, alimentat de centrala proprie. Prețul de vanzare este de 180.000euro. Oferim consultanța personalizata si solutii financiare avantajoase pentru obținerea unui credit ipotecar, prin intermediul partenerilor nostri specializati. Pentru programarea unei vizionari sau informatii suplimentare, nu ezitati să ne contactati. ID anunț : 1762951298",27.10.2021,717,198830.4375,2021-10-27,1502.0,0,-18930.4375
583,Anunț,192000,EUR,4,106,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-cu-4-camere-despartit-prin-camera-tehnica-i-giarmata-mare/97802689003e770912gfe5dgf0i41048.html,images_case/anunt_583_img_0.webp|images_case/anunt_583_img_1.webp|images_case/anunt_583_img_2.webp|images_case/anunt_583_img_3.webp,4,,"District Real Estate va ofera spre vanzare un duplex cu 4 camere despartit prin camera tehnica ,in Giarmata Mare, avand in apropriere un parc amenajat si statie de autobuz. Casa are o suprafata utila de 106mp, cu un teren 390mp si garaj acoperit cu acces direct din casa. Compartimentare casei este urmatoarea: Parter: - Hol acces spatios - Living - Bucatarie deschisa - Camera/birou - Baie - Camera tehnica Etaj: - Dormitor matrimonial cu baie proprie si terasa( 24mp), cu balostrada de sticla - Hol - Dormitor2 cu dressing - Baie Proprietatea dispune de utilitatile: apa, curent, canalizare, gaz. Confortul termic este realizat prin pardoseala, de la centrala proprie pe gaz. Pretul de vanzare este 192.000 euro TVA inclus. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1752847641",27.10.2021,717,185779.8125,2021-10-27,1502.0,0,6220.1875
584,Anunț,264900,EUR,5,125,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-superb-cu-5-camere-i-dumbravita/7igei577f44h7f4ee4h697414f5e92f7.html,images_case/anunt_584_img_0.webp|images_case/anunt_584_img_1.webp|images_case/anunt_584_img_2.webp|images_case/anunt_584_img_3.webp,4,,"District Real Estate va ofera spre vanzare un duplex deosebit, nou, cu 5 camere, in Dumbravita. Duplexul are o suprafata utila de 125mp si un teren generos de 343mp. Cu o suprafata vitrata generoasa, proprietatea se bucura de lumina naturala pe tot parcursul zilei. Compartimentarea proprietatii este urmatoarea: Parter: - Hol acces - Living spatios cu bucatarie open-space( daca se doreste) - Birou/Bucatarie inchisa - Baie - Spatiu Tehnic - Terasa betonata Etaj: - Dormitor matrimonial cu dressing si baie proprie - Baie cu cada - 2 Dormitoare Proprietatea dispune de toate utilitatile: Gaz, Curent, Canalizare, Apa. Confortul termic se realizeaza de la centrala proprie, cu incalzire prin pardoseala, cu termostat ambiental in fiecare incapare. Alte detalii proprietate: - Constructie din caramida Porotherm - Geamuri tripan (3 sticle) - Incalzire in parodeala - Instalatie pentru Aer conditionat - Hidroizolatie cu membrana - 15 ani garantie - Acoperis din tabla cu opritoare pentru zapada Pretul de vanzare este de 264.900euro - la CHEIE Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie ID anunț : 1752827311",27.10.2021,717,191332.3125,2021-10-27,1502.0,0,73567.6875
585,Anunț,240000,EUR,4,96,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-superb-cu-4-camere-giroc-esso/ehfg09ghh05g746113044d57he54395i.html,images_case/anunt_585_img_0.webp|images_case/anunt_585_img_1.webp|images_case/anunt_585_img_2.webp|images_case/anunt_585_img_3.webp,4,,"District Real Estate va prezinta spre vanzare un duplex modern cu 4 camere si 2 bai, situat in Giroc, foarte aproape de Esso, Lidl, Kaufland, Luna Caffe, mijloace de transport in comun si multe alte puncte de interes. Duplexul se desfasoara pe o suprafata utila de 96mp și este amplasata pe un teren de 270mp. Compartimentarea proprietatii este urmatoarea: Parter: - Hol acces, - Living cu bucătărie open-space care se poate inchide, - Baie cu dus si geam, - Terasa (15mp) Etaj: - 3 dormitoare - Baie dotată cu cada - Balcon (5mp) - Pod util pentru depozitare izolat cu polistiren de 10 cm extrudat Confortul termic este realizat prin pardoseala cu ajutorul centralei proprii pe gaz. Se vinde nemobilat. Mai multe detalii: - Duplexul dispune de toate utilitatile : apa forata, fosa septica, curent, gaz. - Termostat ambiental in fiecare incapere - Proprietate dispune de sistem de alarma si supraveghere video - Acoperis cu polistiren de 10 - Aspirator integrat în perete - Pregătită pentru panouri fotovoltatice Pretul de vanzare este de 240 000euro. Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie. ID anunț : 1764324759",27.10.2021,717,190112.359375,2021-10-27,1502.0,0,49887.640625
586,Anunț,145000,EUR,3,381,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-cu-3-camere-mosnita-noua/h3936d3d87fg756f16582e6h21798f60.html,images_case/anunt_586_img_0.webp|images_case/anunt_586_img_1.webp|images_case/anunt_586_img_2.webp|images_case/anunt_586_img_3.webp,4,,"District Real Estate va prezinta spre vanzare un duplex pe parter, cu 3 camere, situat în Mosnita Noua, în apropiere de noul Lidl. Situat pe parter, amplasat pe un teren de 381mp, având o suprafață utila de 72mp și o terasa acoperită de 18mp, acest duplex oferă confortul ideal, fiind compartimentat astfel: - hol de acces - living open space cu bucatarie (posibilitate de închidere) - 2 dormitoare - baie cu cada și geam - dressing - terasa acoperită de 18mp - camera tehnica/ baie de serviciu Confortul termic este realizat cu ajutorul centralei proprii cu încălzire prin pardoseala. Mai multe detalii: - utilitati: apa retea, canalizare, curent, gaz. - constructie din cărămidă, izolație exterior - EPS10 - placa de beton cu acces facil în pod - ideal pentr  depozitare - termostat ambiental în fiecare încăpere - perete despartiror dublu izolat Duplexul dispune de loc de parcare atât în curte cât și în fata casei, accesul fiind unul facil, pe un drum pietruit. Pretul de vanzare este de 145.000 Euro negociabil cu TVA inclus. Termen de finalizare aprilie/mai 2026 Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Suntem aici pentru a vă ajuta să vă transformați visul în realitate! ID anunț : 1763984410",27.10.2021,717,177590.09375,2021-10-27,1502.0,0,-32590.09375
587,Anunț,460000,EUR,5,148,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-superba-cu-5-camere-si-garaj-dumbravita/45g0g0417219754d11d44e48d5f020g7.html,images_case/anunt_587_img_0.webp|images_case/anunt_587_img_1.webp|images_case/anunt_587_img_2.webp|images_case/anunt_587_img_3.webp,4,,"District Real Estate vă oferă spre vânzare o casă individuală deosebită, cu 5 camere, in Dumbrăvița. Casa are o suprafata utila de 148mp,  si este amplasată pe un teren generos de 610mp. Compartimentarea este următoarea: Parter: - Hol acces - Camera/Dressing - Living cu bucatarie open-space - Camera tehnica - Baie - Terasa - Garaj Etaj: - Dormitor 1 cu dressing - Dormitor 2 - Dormitor 3 - Baie Proprietatea dispune de toate utilitatile: Gaz, Curent, Canalizare, Apa. Confortul termic se realizează de la centrala proprie, cu incalzire prin pardoseala. Alte detalii proprietate: - Constructie din caramida Porotherm - Geamuri tripan (3 sticle) - Sistem de irigatie - Sistem de drenaj ape pluviale Pretul de vanzare este de 460.000euro. Predare la cheie! Oferim consultanta si solutii financiare in vederea obtinerii unui credit imobiliar avantajos, cu ajutorul colaboratorilor nostri. Pentru vizionari si alte detalii va stam la dispozitie ID anunț : 1752682517",27.10.2021,717,206238.546875,2021-10-27,1502.0,0,253761.453125
588,Anunț,549000,EUR,6,1431,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/0-com-casa-individuala-superba-s-p-m-teren-1431mp-dumbravita/if7d907e3f957379270ef34629h2df40.html,images_case/anunt_588_img_0.webp|images_case/anunt_588_img_1.webp|images_case/anunt_588_img_2.webp|images_case/anunt_588_img_3.webp,4,,"District Real Estate va propune spre vanzare o casă individuală deosebita, situată în zona Parcului Central din Dumbrăvița, ideală pentru o familie în căutarea confortului și intimității. Proprietatea dispune de o suprafață utilă de 411.8mp și este amplasată pe un teren generos de 1.431mp. Compartimentarea casei este inteligent realizată, oferind atît functionalitate cat si confort: Demisol: - Cameră relaxare - Cameră tehnică - Cămară Parter: - Living spațios - 3 Camere - Bucatarie - 2 Băi - Seră încălzită - Terasă Mansardă: - Dormitor matrimonial cu baie și dressing - Dormitor cu baie - Camera hobby - 2 Terase Confortul termic este asigurat printr-un sistem de încalzire eficient prin pardoseala, alimentat de pompa de căldură. De asemenea pentru o parte de casă este folosita centrala termică pe gaz cu incălzirea prin calorifere. Mai multe detalii: - Izolatie exterioara de vată bazaltică - Panouri solare cu puterea de 10 KW +2 panori pentru incalzirea apei menajere. - Șemineu - Carport - Foișor octogonal | 7 LOCURI DE PARCARE | Pretul de vanzare este de 549.000euro. Negociabil! Exista posibilitatea dezmembrarii terenului, astfel incat casa sa ramana cu un teren de 800mp, la pretul de 475.000euro, negociabil! Oferim consultanța personalizata si solutii financiare avantajoase pentru obținerea unui credit ipotecar, prin intermediul partenerilor nostri specializati. Pentru programarea unei vizionari sau informatii suplimentare, nu ezitati să ne contactati. ID anunț : 1752682497",27.10.2021,717,181204.21875,2021-10-27,1502.0,0,367795.78125
589,Anunț,235000,EUR,4,113,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-deosebit-cu-4-camere-dumbravita/d0f48d402ii373401ii348id4094gdd2.html,images_case/anunt_589_img_0.webp|images_case/anunt_589_img_1.webp|images_case/anunt_589_img_2.webp|images_case/anunt_589_img_3.webp,4,,"District Real Estate va propune spre vanzare un duplex deosebit, situat într-o zona linistita din Dumbravita, ideal pentru o familie în cautarea confortului și intimitatii. Proprietatea dispune de o suprafata utila de 113mp si este amplasata pe un teren de 300mp. Compartimentarea casei este inteligent realizata, oferind atat functionalitate cat si confort: Parter: - Hol acces - Spatiu tehnic - Baie - Living cu bucatarie open-space - Terasa Etaj: - Hol acces - Dormitor matrimonial cu baie - Dormitor 2 - Dormitor 3 cu acces in terasa - Baie cu cada Proprietatea dispune de toate utilitatile necesare: apa, gaz, curent, canalizare. Confortul termic este asigurat printr-un sistem de încalzire eficient prin pardoseala, alimentat de centrala proprie. Prețul de vanzare este de 235.000 euro. Se preda la cheie, iar finisajele se pot alege. Oferim consultanța personalizata si solutii financiare avantajoase pentru obținerea unui credit ipotecar, prin intermediul partenerilor nostri specializati. Pentru programarea unei vizionari sau informatii suplimentare, nu ezitati să ne contactati. ID anunț : 1752679878",27.10.2021,717,201828.453125,2021-10-27,1502.0,0,33171.546875
590,Anunț,209000,EUR,5,30,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/casa-individuala-5-camere-bavaria/5ef58381g9ge73ggedg651eiff6g9hg8.html,images_case/anunt_590_img_0.jpg|images_case/anunt_590_img_1.jpg|images_case/anunt_590_img_2.jpg|images_case/anunt_590_img_3.jpg,4,,,,0,166636.8125,,,0,42363.1875
591,Anunț,119990,EUR,3,68,https://www.publi24.ro/anunturi/imobiliare/de-vanzare/case/case-vile/anunt/duplex-pe-parter-3-camere-sanandrei-id-v5747/2f9dfh09972d7070d17i84g96h2511hg.html,images_case/anunt_591_img_0.webp|images_case/anunt_591_img_1.webp|images_case/anunt_591_img_2.webp|images_case/anunt_591_img_3.webp,4,,"Duplex cu 3 camere de vanzare in localitatea Sanandrei. FOXFORT propune spre vanzare casa tip duplex, cu un regim de inaltime Parter + Pod, situata in Sanandrei, avand un numar de 3 camere, cu o suprafata utila de 68 mp si teren 260 mp. Anul constructiei este 2023, structura este din beton cu zidaria din caramida. Imobilul dispune de urmatoarele utilitati: curent electric, apa, gaz, fosa septica, catv, fibra optica. Compartimentarea este dispusa dupa cum urmeaza: - Parter: hol, living cu bucatarie open space, 2 dormitoare, baie si terasa; - Pod depozitare. Finisajele interioare sunt moderne: - Usa intrare: pvc; - Usi interioare: celulare; - Tamplarie ferestre: pvc; - Podele: parchet, gresie. Casa dispune de centrala proprie cu incalzire in pardoseala si 2 locuri de parcare. Curtea vine amenajata cu pavaj si gazon insamantat. Pretul este de 119.990€ - COMISION 0%. Se accepta ca si modalitate de plata surse proprii sau credit bancar. Indicator performanta energetica: Clasa A ID intern: V5747 ID anunț : 1718278566",11.10.2019,1416,166990.578125,2019-11-10,2219.0,0,-47000.578125
